"dyadidyr","ccode_1","ccode_2","year","stateabb_1","majpow_1","numGPs","numstates","milex_1","milper_1","irst_1","pec_1","tpop_1","upop_1","cap_1","stateabb_2","majpow_2","milex_2","milper_2","irst_2","pec_2","tpop_2","upop_2","cap_2","dyad","conttype","colcont","alliance","distance"
770750003,770,750,2003,"PAK",0,7,192,3129000,620,1000,82898,152420,30697,0.0137655548751354,"IND",0,15508000,1325,31779,819893,1093787,167555,0.0732227638363838,750770,1,0,0,683.369934082031
770750004,770,750,2004,"PAK",0,7,192,3338000,620,1145,89139,155151,31743,0.013859786093235,"IND",0,19821000,1325,32626,864549,1110626,173383,0.0736612156033516,750770,1,0,0,683.369934082031
770750005,770,750,2005,"PAK",0,7,192,4067000,619,825,91051,157971,33739,0.0140716824680567,"IND",0,21726000,1325,45780,899958,1127144,179092,0.0758596137166023,750770,1,0,0,683.369934082031
770750008,770,750,2008,"PAK",0,7,194,4422000,619,1000,94809,167008,37627,0.0141166085377336,"IND",0,31540000,1288,57791,1096725,1174662,196730,0.0778998136520386,750770,1,0,0,683.369934082031
770750009,770,750,2009,"PAK",0,7,194,3811000,617,800,92998,170094,38910,0.0139468964189291,"IND",0,38278000,1281,63527,1190674,1190138,202269,0.0806850418448448,750770,1,0,0,683.369934082031
770750010,770,750,2010,"PAK",0,7,194,5599000,617,800,97916,173149,40238,0.0140882544219494,"IND",0,30865000,1325,68976,1237821,1205625,209511,0.079316221177578,750770,1,0,0,683.369934082031
770775959,770,775,1959,"PAK",0,5,89,183490,223,11,2645,93195,6130,0.0102720912545919,"MYA",0,85852,67,0,1172,21289,1124,0.00246642204001546,770775,1,0,0,2971.66333007812
771645990,771,645,1990,"BNG",0,5,165,326900,103,75,18029,109765,11906,0.00592163670808077,"IRQ",0,8610000,1390,0,33592,18078,13294,0.0126241696998477,NA,0,0,0,4580.39404296875
771645991,771,645,1991,"BNG",0,7,177,303310,107,58,19061,109880,12231,0.00607516523450613,"IRQ",0,12900000,475,0,25158,18514,13650,0.00836821459233761,NA,0,0,0,4580.39404296875
771750976,771,750,1976,"BNG",0,5,151,91614,126,90,4233,80815,3975,0.00499458843842149,"IND",0,2878683,1440,9313,191451,616333,64047,0.0536123365163803,750771,1,0,0,1421.93811035156
771750980,771,750,1980,"BNG",0,5,156,162840,71,137,12424,88678,6197,0.00515590375289321,"IND",0,4560701,1104,9428,224048,673388,70792,0.0517067164182663,750771,1,0,0,1421.93811035156
771750981,771,750,1981,"BNG",0,5,159,153432,77,139,12804,90457,6841,0.00526678282767534,"IND",0,5022113,1104,10697,237148,688320,71405,0.0519681163132191,750771,1,0,0,1421.93811035156
771750983,771,750,1983,"BNG",0,5,160,177906,77,47,13370,94651,8401,0.00547276204451919,"IND",0,5682888,1104,10139,271839,719091,86256,0.0543789006769657,750771,1,0,0,1421.93811035156
771750984,771,750,1984,"BNG",0,5,161,262040,81,73,14182,97273,9304,0.00563209084793925,"IND",0,6907034,1120,10348,276998,734872,89909,0.0544873960316181,750771,1,0,0,1421.93811035156
771750986,771,750,1986,"BNG",0,5,161,216750,91,96,15320,101673,10472,0.0058088069781661,"IND",0,7970000,1260,11058,324709,767199,98599,0.056725986301899,750771,1,0,0,1421.93811035156
771750987,771,750,1987,"BNG",0,5,161,326000,102,82,15793,102563,10564,0.00582471722736955,"IND",0,9650000,1260,12262,346548,783730,103214,0.0576119758188725,750771,1,0,0,1421.93811035156
771750996,771,750,1996,"BNG",0,7,187,554000,113,37,22004,120073,14692,0.00621984247118235,"IND",0,12079000,1260,23753,585730,939540,145743,0.0662745982408524,750771,1,0,0,1421.93811035156
771750001,771,750,2001,"BNG",0,7,191,639000,137,0,26808,131000,18218,0.00666826404631138,"IND",0,14167000,1263,27291,756907,1034931,172410,0.0697380378842354,750771,1,0,0,1421.93811035156
771750002,771,750,2002,"BNG",0,7,192,607000,137,0,27537,137006,17553,0.00702102156355977,"IND",0,13749000,1298,28814,783229,1076706,163082,0.0727484971284866,750771,1,0,0,1421.93811035156
771750003,771,750,2003,"BNG",0,7,192,645000,126,0,28827,139186,18050,0.00694513041526079,"IND",0,15508000,1325,31779,819893,1093787,167555,0.0732227638363838,750771,1,0,0,1421.93811035156
771750004,771,750,2004,"BNG",0,7,192,777000,126,0,30479,141235,18867,0.00700784474611282,"IND",0,19821000,1325,32626,864549,1110626,173383,0.0736612156033516,750771,1,0,0,1421.93811035156
771750005,771,750,2005,"BNG",0,7,192,889000,126,0,31641,143135,19406,0.00704304361715913,"IND",0,21726000,1325,45780,899958,1127144,179092,0.0758596137166023,750771,1,0,0,1421.93811035156
771750006,771,750,2006,"BNG",0,7,193,938000,126,0,34881,144869,20581,0.00713241286575794,"IND",0,22428000,1325,49450,948158,1143289,184383,0.0760728642344475,750771,1,0,0,1421.93811035156
771750007,771,750,2007,"BNG",0,7,193,998000,127,0,36089,146457,21190,0.00715148402377963,"IND",0,26513000,1316,53468,1026549,1159095,190755,0.0770532414317131,750771,1,0,0,1421.93811035156
771750008,771,750,2008,"BNG",0,7,194,1195000,150,50,38358,147970,21822,0.00734864128753543,"IND",0,31540000,1288,57791,1096725,1174662,196730,0.0778998136520386,750771,1,0,0,1421.93811035156
771750009,771,750,2009,"BNG",0,7,194,1016000,157,70,41162,149503,22475,0.00738922413438559,"IND",0,38278000,1281,63527,1190674,1190138,202269,0.0806850418448448,750771,1,0,0,1421.93811035156
771750010,771,750,2010,"BNG",0,7,194,1237000,157,78,44607,151125,23154,0.0074009713716805,"IND",0,30865000,1325,68976,1237821,1205625,209511,0.079316221177578,750771,1,0,0,1421.93811035156
771750011,771,750,2011,"BNG",0,7,195,1478000,157,85,44983,152862,23856,0.00744035607203841,"IND",0,36115000,1325,73590,1305292,1221156,215769,0.0802628472447395,750771,1,0,0,1421.93811035156
771750012,771,750,2012,"BNG",0,7,195,1537000,157,87,47340,154695,24585,0.00745955156162381,"IND",0,33404000,1325,77264,1395077,1236687,223768,0.0807502642273903,750771,1,0,0,1421.93811035156
771750013,771,750,2013,"BNG",0,7,195,1652000,157,84,49079,157571,25340,0.00745609402656555,"IND",0,36297000,1325,81299,1454971,1278562,228923,0.0814875066280365,750771,1,0,0,1421.93811035156
771775991,771,775,1991,"BNG",0,7,177,303310,107,58,19061,109880,12231,0.00607516523450613,"MYA",0,971000,286,25,15295,41552,6384,0.0043867276981473,771775,1,0,0,979.178283691406
771775008,771,775,2008,"BNG",0,7,194,1195000,150,50,38358,147970,21822,0.00734864128753543,"MYA",0,-9,406,25,19102,51174,7246,0.00654516322538257,771775,1,0,0,979.178283691406
771775009,771,775,2009,"BNG",0,7,194,1016000,157,70,41162,149503,22475,0.00738922413438559,"MYA",0,-9,406,25,20320,51540,7409,0.006475864443928,771775,1,0,0,979.178283691406
771775011,771,775,2011,"BNG",0,7,195,1478000,157,85,44983,152862,23856,0.00744035607203841,"MYA",0,2415000,406,25,21682,52351,7748,0.0056627900339663,771775,1,0,0,979.178283691406
771775014,771,775,2014,"BNG",0,7,195,1956000,157,90,51225,159405,26122,0.00750629557296634,"MYA",0,2433000,406,35,21240,51924,6329,0.0054294248111546,771775,1,0,0,979.178283691406
775710956,775,710,1956,"MYA",0,5,87,74780,33,0,580,19970,1039,0.00216495478525758,"CHN",1,5539170,3130,4465,79681,617789,39045,0.0981377959251404,710775,1,0,0,3234.0791015625
775710959,775,710,1959,"MYA",0,5,89,85852,67,0,1172,21289,1124,0.00246642204001546,"CHN",1,6612470,3208,13870,268826,646515,57000,0.116966806352139,710775,1,0,0,3234.0791015625
775710969,775,710,1969,"MYA",0,5,133,108004,173,0,1546,26444,1748,0.0029688545037061,"CHN",1,20299920,2830,13330,309825,809669,95300,0.108183421194553,710775,1,0,0,3234.0791015625
775713950,775,713,1950,"MYA",0,5,75,25592,6,0,253,17832,966,0.0021584308706224,"TAW",0,81259,300,14,1574,7427,1469,0.00478166481480002,NA,0,0,0,2788.28295898438
775713951,775,713,1951,"MYA",0,5,76,31979,8,0,302,18139,976,0.00214392226189375,"TAW",0,109903,500,16,1843,7769,1560,0.00621873047202826,NA,0,0,0,2788.28295898438
775713952,775,713,1952,"MYA",0,5,77,46293,10,0,387,18463,986,0.00206769676879048,"TAW",0,91125,500,15,2483,8128,1696,0.00581610994413495,NA,0,0,0,2788.28295898438
775713953,775,713,1953,"MYA",0,5,79,64732,14,0,456,18807,996,0.00211173249408603,"TAW",0,145631,600,20,2612,8433,1843,0.00670282868668437,NA,0,0,0,2788.28295898438
775750957,775,750,1957,"MYA",0,5,89,78681,44,0,840,20397,1062,0.00225981930270791,"IND",0,554630,445,1742,37195,405825,30691,0.0457935445010662,750775,1,0,0,2344.08227539062
775750004,775,750,2004,"MYA",0,7,192,5265000,458,25,19708,49875,5454,0.0065940897911787,"IND",0,19821000,1325,32626,864549,1110626,173383,0.0736612156033516,750775,1,0,0,2344.08227539062
775770959,775,770,1959,"MYA",0,5,89,85852,67,0,1172,21289,1124,0.00246642204001546,"PAK",0,183490,223,11,2645,93195,6130,0.0102720912545919,770775,1,0,0,2971.66333007812
775771991,775,771,1991,"MYA",0,7,177,971000,286,25,15295,41552,6384,0.0043867276981473,"BNG",0,303310,107,58,19061,109880,12231,0.00607516523450613,771775,1,0,0,979.178283691406
775771008,775,771,2008,"MYA",0,7,194,-9,406,25,19102,51174,7246,0.00654516322538257,"BNG",0,1195000,150,50,38358,147970,21822,0.00734864128753543,771775,1,0,0,979.178283691406
775771009,775,771,2009,"MYA",0,7,194,-9,406,25,20320,51540,7409,0.006475864443928,"BNG",0,1016000,157,70,41162,149503,22475,0.00738922413438559,771775,1,0,0,979.178283691406
775771011,775,771,2011,"MYA",0,7,195,2415000,406,25,21682,52351,7748,0.0056627900339663,"BNG",0,1478000,157,85,44983,152862,23856,0.00744035607203841,771775,1,0,0,979.178283691406
775771014,775,771,2014,"MYA",0,7,195,2433000,406,35,21240,51924,6329,0.0054294248111546,"BNG",0,1956000,157,90,51225,159405,26122,0.00750629557296634,771775,1,0,0,979.178283691406
775800953,775,800,1953,"MYA",0,5,79,64732,14,0,456,18807,996,0.00211173249408603,"THI",0,57339,45,0,35,21456,1861,0.00296034105122089,775800,1,0,0,575.903503417969
775800954,775,800,1954,"MYA",0,5,82,77403,19,0,529,19173,1007,0.00213975342921913,"THI",0,44594,45,0,74,22099,1882,0.00289461365900934,775800,1,0,0,575.903503417969
775800955,775,800,1955,"MYA",0,5,84,70300,25,0,509,19561,1021,0.00210661604069173,"THI",0,40958,45,0,46,22762,1908,0.00280653056688607,775800,1,0,0,575.903503417969
775800959,775,800,1959,"MYA",0,5,89,85852,67,0,1172,21289,1124,0.00246642204001546,"THI",0,67322,99,0,46,25619,1986,0.00325508019886911,775800,1,0,0,575.903503417969
775800975,775,800,1975,"MYA",0,5,150,138049,209,0,6264,30170,3027,0.00335790030658245,"THI",0,512193,227,236,21913,41869,4178,0.00469917012378573,775800,1,0,0,575.903503417969
775800977,775,800,1977,"MYA",0,5,152,170974,208,0,6713,31512,4010,0.00354400486685336,"THI",0,637255,230,300,25409,44039,3519,0.00464608520269394,775800,1,0,0,575.903503417969
775800980,775,800,1980,"MYA",0,5,156,202000,179,0,7174,33637,4556,0.00335674011148512,"THI",0,1096779,234,450,26204,46718,5189,0.00494184531271458,775800,1,0,0,575.903503417969
775800982,775,800,1982,"MYA",0,5,159,210000,210,0,7658,35910,5052,0.00360124954022467,"THI",0,1542992,250,312,28748,48709,5682,0.00512446230277419,775800,1,0,0,575.903503417969
775800983,775,800,1983,"MYA",0,5,160,234000,179,0,7888,36747,3884,0.00321259954944253,"THI",0,1652304,233,340,29835,49680,6203,0.00510347681120038,775800,1,0,0,575.903503417969
775800984,775,800,1984,"MYA",0,5,161,245000,181,0,8477,37614,5538,0.00343920919112861,"THI",0,1750223,235,381,31103,50637,6824,0.00515339057892561,775800,1,0,0,575.903503417969
775800985,775,800,1985,"MYA",0,5,161,228253,186,0,8757,38541,5764,0.00348730222322047,"THI",0,1520000,235,447,35045,51580,7453,0.00524624763056636,775800,1,0,0,575.903503417969
775800987,775,800,1987,"MYA",0,5,161,291600,186,0,8257,39073,5871,0.0034037611912936,"THI",0,1740000,256,534,37751,53427,7476,0.00531545747071505,775800,1,0,0,575.903503417969
775800988,775,800,1988,"MYA",0,5,161,286000,186,0,8051,39839,5995,0.00337956147268414,"THI",0,1830000,256,552,41498,54326,7487,0.0053034876473248,775800,1,0,0,575.903503417969
775800989,775,800,1989,"MYA",0,5,161,332590,200,0,8283,40601,6122,0.00349836959503591,"THI",0,1800000,283,689,46366,55214,7499,0.00560282589867711,775800,1,0,0,575.903503417969
775800990,775,800,1990,"MYA",0,5,165,858000,230,25,15608,41354,6251,0.00384522415697575,"THI",0,2060000,283,685,56697,55839,7698,0.00570464599877596,775800,1,0,0,575.903503417969
775800992,775,800,1992,"MYA",0,7,181,356150,286,15,16117,42333,6551,0.00437224330380559,"THI",0,2900000,283,779,68992,57294,7913,0.00640043988823891,775800,1,0,0,575.903503417969
775800995,775,800,1995,"MYA",0,7,187,1880000,322,25,16215,45106,7116,0.00501930247992277,"THI",0,4006000,288,2134,88697,59401,8932,0.00717251002788544,775800,1,0,0,575.903503417969
775800996,775,800,1996,"MYA",0,7,187,2012000,322,25,15858,45922,7319,0.00507135642692447,"THI",0,4393000,288,2143,105758,60003,9423,0.00744694191962481,775800,1,0,0,575.903503417969
775800999,775,800,1999,"MYA",0,7,190,1995000,345,25,16552,45059,7963,0.005238420329988,"THI",0,2638000,300,1532,119703,60856,10688,0.00721653504297137,775800,1,0,0,575.903503417969
775800001,775,800,2001,"MYA",0,7,191,1088000,344,25,16939,51138,8432,0.00532780168578029,"THI",0,18319000,306,2127,135754,62914,11087,0.0106630036607385,775800,1,0,0,575.903503417969
775800002,775,800,2002,"MYA",0,7,192,5632000,444,25,17472,49261,5217,0.00673494813963771,"THI",0,1832000,306,2538,142828,63798,7479,0.00733310589566827,775800,1,0,0,575.903503417969
775800003,775,800,2003,"MYA",0,7,192,6260000,488,25,18129,49577,5334,0.00706365052610636,"THI",0,1931000,314,3551,150036,64488,7711,0.00752457929775119,775800,1,0,0,575.903503417969
775800004,775,800,2004,"MYA",0,7,192,5265000,458,25,19708,49875,5454,0.0065940897911787,"THI",0,1954000,310,4533,161478,65087,7954,0.00762848323211074,775800,1,0,0,575.903503417969
775800005,775,800,2005,"MYA",0,7,192,6944000,428,25,19894,50181,5877,0.00665957620367408,"THI",0,2075000,307,5161,165880,65559,8508,0.00769854197278619,775800,1,0,0,575.903503417969
775800006,775,800,2006,"MYA",0,7,193,7266000,376,25,20721,50500,6931,0.00631223898380995,"THI",0,2373000,307,4914,169144,65884,8791,0.00761916674673557,775800,1,0,0,575.903503417969
775800007,775,800,2007,"MYA",0,7,193,7009000,375,25,20700,50829,7087,0.00618679169565439,"THI",0,3333000,307,5565,174611,66077,9390,0.00780309364199638,775800,1,0,0,575.903503417969
775800009,775,800,2009,"MYA",0,7,194,-9,406,25,20320,51540,7409,0.006475864443928,"THI",0,4732000,307,3646,191511,66277,10074,0.00772756291553378,775800,1,0,0,575.903503417969
775800011,775,800,2011,"MYA",0,7,195,2415000,406,25,21682,52351,7748,0.0056627900339663,"THI",0,5520000,306,4238,200502,66576,11150,0.00768646039068699,775800,1,0,0,575.903503417969
775800013,775,800,2013,"MYA",0,7,195,2400000,406,30,20522,51448,6170,0.00543522648513317,"THI",0,6213000,361,3579,228519,68143,22263,0.00906301476061344,775800,1,0,0,575.903503417969
780750984,780,750,1984,"SRI",0,5,161,102003,17,0,6667,15603,1429,0.000993017805740237,"IND",0,6907034,1120,10348,276998,734872,89909,0.0544873960316181,750780,2,0,0,2431.21484375
780750985,780,750,1985,"SRI",0,5,161,228104,22,0,6729,15842,1464,0.0010463452199474,"IND",0,6330000,1260,11187,301977,750911,93984,0.0560163967311382,750780,2,0,0,2431.21484375
780750987,780,750,1987,"SRI",0,5,161,387160,22,0,6863,16361,1452,0.0010475761955604,"IND",0,9650000,1260,12262,346548,783730,103214,0.0576119758188725,750780,2,0,0,2431.21484375
780750008,780,750,2008,"SRI",0,7,194,1793000,151,30,9232,20452,677,0.00211398210376501,"IND",0,31540000,1288,57791,1096725,1174662,196730,0.0778998136520386,750780,2,0,0,2431.21484375
790710959,790,710,1959,"NEP",0,5,89,2204,20,0,1,9093,118,0.000769972510170192,"CHN",1,6612470,3208,13870,268826,646515,57000,0.116966806352139,710790,1,0,0,3160.92529296875
790710960,790,710,1960,"NEP",0,5,107,2809,20,0,1,9263,120,0.000746782228816301,"CHN",1,6727610,3234,18660,291769,657492,65888,0.119272366166115,710790,1,0,0,3160.92529296875
790750962,790,750,1962,"NEP",0,5,117,2940,20,0,2,9624,125,0.000734395405743271,"IND",0,909968,800,5149,53233,452212,38268,0.0491182208061218,750790,1,0,0,801.184265136719
790750965,790,750,1965,"NEP",0,5,125,5499,22,0,3,10211,132,0.000739634910132736,"IND",0,1804170,1220,6470,63354,482530,38734,0.052033569663763,750790,1,0,0,801.184265136719
790750968,790,750,1968,"NEP",0,5,133,6825,22,0,33,10845,139,0.000711148779373616,"IND",0,1347555,1480,6495,95064,515414,39200,0.0507524907588959,750790,1,0,0,801.184265136719
790750004,790,750,2004,"NEP",0,7,192,133000,66,0,10686,24922,762,0.00139240256976336,"IND",0,19821000,1325,32626,864549,1110626,173383,0.0736612156033516,750790,1,0,0,801.184265136719
790750005,790,750,2005,"NEP",0,7,192,154000,69,0,11049,25292,793,0.00142718746792525,"IND",0,21726000,1325,45780,899958,1127144,179092,0.0758596137166023,750790,1,0,0,801.184265136719
800002942,800,2,1942,"THI",0,6,53,-9,-9,0,4,16060,1471,0.00442777248099446,"USA",1,26001000,3859,78047,1103469,134860,38377,0.285455197095871,NA,0,0,0,14173.7021484375
800002943,800,2,1943,"THI",0,6,52,-9,-9,0,5,16462,1518,0.0045498856343329,"USA",1,72109000,9045,80592,1169553,136739,38554,0.345632195472717,NA,0,0,0,14173.7021484375
800002944,800,2,1944,"THI",0,5,58,-9,-9,0,3,16868,1570,0.00446067564189434,"USA",1,8.7e+07,11452,81322,1247643,138397,38898,0.350641697645187,NA,0,0,0,14173.7021484375
800002945,800,2,1945,"THI",0,6,64,-9,-9,0,1,17284,1629,0.00438956497237086,"USA",1,9e+07,12123,72304,1219068,139928,39100,0.383863538503647,NA,0,0,0,14173.7021484375
800200942,800,200,1942,"THI",0,6,53,-9,-9,0,4,16060,1471,0.00442777248099446,"UKG",1,13478623,3390,13150,224075,48400,18601,0.093587227165699,NA,0,0,0,9545.470703125
800200943,800,200,1943,"THI",0,6,52,-9,-9,0,5,16462,1518,0.0045498856343329,"UKG",1,15376590,4145,13240,225114,48789,18643,0.0873793214559555,NA,0,0,0,9545.470703125
800200944,800,200,1944,"THI",0,5,58,-9,-9,0,3,16868,1570,0.00446067564189434,"UKG",1,16254371,4900,12337,228152,49016,18687,0.0832341238856316,NA,0,0,0,9545.470703125
800200945,800,200,1945,"THI",0,6,64,-9,-9,0,1,17284,1629,0.00438956497237086,"UKG",1,17002048,5090,12014,210425,49182,18705,0.0879904180765152,NA,0,0,0,9545.470703125
800220893,800,220,1893,"THI",0,6,38,-9,5,0,0,6694,247,0.00240825023502111,"FRN",1,35917,610,2003,36203,38380,4660,0.0946154221892357,NA,0,0,0,9454.8046875
800220940,800,220,1940,"THI",0,7,62,10514,-9,0,4,15513,1372,0.00331429881043732,"FRN",1,5707762,5000,4413,56951,41000,6422,0.0758349299430847,NA,0,0,0,9454.8046875
800220941,800,220,1941,"THI",0,6,55,21856,-9,0,6,15787,1423,0.00351958069950342,"FRN",0,605022,373,4310,48138,8000,2381,0.0157879497855902,NA,0,0,0,9454.8046875
800220946,800,220,1946,"THI",0,4,66,6996,44,0,4,17710,1685,0.00387750403024256,"FRN",1,1257334,578,4408,70062,40280,6593,0.031308326870203,NA,0,0,0,9454.8046875
800220948,800,220,1948,"THI",0,4,72,21940,44,0,6,18508,1767,0.00338793196715415,"FRN",1,910344,577,7236,80735,41044,6740,0.0325885787606239,NA,0,0,0,9454.8046875
800220952,800,220,1952,"THI",0,5,77,38243,44,0,20,20831,1844,0.00293860374949872,"FRN",1,3018000,655,10867,95592,42360,7046,0.0333620421588421,NA,0,0,0,9454.8046875
800255917,800,255,1917,"THI",0,8,44,6376,32,0,0,9232,574,0.00237159454263747,"GMY",1,7150000,5380,15501,198269,67368,14643,0.158168777823448,NA,0,0,0,8612.2314453125
800255918,800,255,1918,"THI",0,7,50,7248,32,0,0,9418,597,0.00239706179127097,"GMY",1,8779000,8000,14092,189899,66811,14737,0.172433733940125,NA,0,0,0,8612.2314453125
800300917,800,300,1917,"THI",0,8,44,6376,32,0,0,9232,574,0.00237159454263747,"AUH",1,2862000,839,2896,6891,53898,3257,0.0400612950325012,NA,0,0,0,NA
800300918,800,300,1918,"THI",0,7,50,7248,32,0,0,9418,597,0.00239706179127097,"AUH",1,2133000,839,-9,3897,54340,2642,0.0318686626851559,NA,0,0,0,NA
800325943,800,325,1943,"THI",0,6,52,-9,-9,0,5,16462,1518,0.0045498856343329,"ITA",1,412981,1702,1727,3388,44830,8682,0.021931491792202,NA,0,0,0,8838.5634765625
800365961,800,365,1961,"THI",0,5,111,69678,80,7,56,27446,2024,0.00301940180361271,"RUS",1,43662960,3000,70756,660194,218145,53420,0.173759043216705,NA,0,0,0,7067.9287109375
800365962,800,365,1962,"THI",0,5,117,75274,83,7,54,28293,2049,0.00298785767517984,"RUS",1,49976192,3000,78307,702972,221730,55680,0.176337197422981,NA,0,0,0,7067.9287109375
800710942,800,710,1942,"THI",0,6,53,-9,-9,0,4,16060,1471,0.00442777248099446,"CHN",0,61724,3132,96,60114,534774,22583,0.0988685339689255,NA,0,0,0,3303.89086914062
800710950,800,710,1950,"THI",0,5,75,23705,44,0,17,19635,1803,0.00315737724304199,"CHN",1,2558000,4000,606,29555,571889,37965,0.118495315313339,NA,0,0,0,3303.89086914062
800710951,800,710,1951,"THI",0,5,76,21557,44,0,18,20224,1822,0.00308100716210902,"CHN",1,3094000,3000,896,38184,577290,38145,0.103624425828457,NA,0,0,0,3303.89086914062
800710952,800,710,1952,"THI",0,5,77,38243,44,0,20,20831,1844,0.00293860374949872,"CHN",1,2709000,3026,1349,47919,582218,38325,0.0963980183005333,NA,0,0,0,3303.89086914062
800710953,800,710,1953,"THI",0,5,79,57339,45,0,35,21456,1861,0.00296034105122089,"CHN",1,2538205,3052,1774,49996,590820,38505,0.0951002687215805,NA,0,0,0,3303.89086914062
800710961,800,710,1961,"THI",0,5,111,69678,80,7,56,27446,2024,0.00301940180361271,"CHN",1,7953200,2200,8700,206584,669392,74775,0.104943506419659,NA,0,0,0,3303.89086914062
800710962,800,710,1962,"THI",0,5,117,75274,83,7,54,28293,2049,0.00298785767517984,"CHN",1,9329700,2300,6670,165194,682357,83663,0.103608995676041,NA,0,0,0,3303.89086914062
800710963,800,710,1963,"THI",0,5,119,78839,85,3,130,29173,1608,0.00282065244391561,"CHN",1,10690350,2500,7620,163828,696552,92550,0.107102699577808,NA,0,0,0,3303.89086914062
800710964,800,710,1964,"THI",0,5,122,85298,85,4,1001,30082,2086,0.0029767130035907,"CHN",1,12851090,2750,9640,165087,712142,93170,0.110029555857182,NA,0,0,0,3303.89086914062
800710965,800,710,1965,"THI",0,5,125,94287,132,6,1772,31025,2108,0.00341565511189401,"CHN",1,13787580,2400,12230,180888,729191,92520,0.108889773488045,NA,0,0,0,3303.89086914062
800710966,800,710,1966,"THI",0,5,129,103255,151,6,3181,31995,2132,0.00350186764262617,"CHN",1,15931440,2600,15320,199598,747754,93940,0.109654307365417,NA,0,0,0,3303.89086914062
800710967,800,710,1967,"THI",0,5,130,124106,151,3,3220,32996,2163,0.0034729924518615,"CHN",1,16389240,2710,10290,166258,767672,95440,0.105584129691124,NA,0,0,0,3303.89086914062
800710968,800,710,1968,"THI",0,5,133,151524,167,6,5296,34035,2203,0.00361343403346837,"CHN",1,17856960,2800,9040,251184,788508,95870,0.105929374694824,NA,0,0,0,3303.89086914062
800710969,800,710,1969,"THI",0,5,133,189611,175,6,4479,35109,2259,0.00365311419591308,"CHN",1,20299920,2830,13330,309825,809669,95300,0.108183421194553,NA,0,0,0,3303.89086914062
800710970,800,710,1970,"THI",0,5,134,239019,175,40,14546,36370,2313,0.00389043125323951,"CHN",1,23775520,2850,17790,453534,830675,97851,0.11265953630209,NA,0,0,0,3303.89086914062
800710971,800,710,1971,"THI",0,5,140,255673,195,120,17360,37485,2397,0.00411849468946457,"CHN",1,21600000,2970,21320,507422,851419,100470,0.113175600767136,NA,0,0,0,3303.89086914062
800731950,800,731,1950,"THI",0,5,75,23705,44,0,17,19635,1803,0.00315737724304199,"PRK",0,-9,120,38,170,9488,473,0.00267017912119627,NA,0,0,0,3750.09375
800731951,800,731,1951,"THI",0,5,76,21557,44,0,18,20224,1822,0.00308100716210902,"PRK",0,-9,100,0,230,9086,480,0.00223041023127735,NA,0,0,0,3750.09375
800731952,800,731,1952,"THI",0,5,77,38243,44,0,20,20831,1844,0.00293860374949872,"PRK",0,-9,211,0,231,8821,501,0.00312013668008149,NA,0,0,0,3750.09375
800731953,800,731,1953,"THI",0,5,79,57339,45,0,35,21456,1861,0.00296034105122089,"PRK",0,-9,260,4,547,8698,525,0.00356728606857359,NA,0,0,0,3750.09375
800740941,800,740,1941,"THI",0,6,55,21856,-9,0,6,15787,1423,0.00351958069950342,"JPN",1,2929917,3075,6844,66842,72218,21290,0.0666311234235764,NA,0,0,0,4612.99658203125
800775953,800,775,1953,"THI",0,5,79,57339,45,0,35,21456,1861,0.00296034105122089,"MYA",0,64732,14,0,456,18807,996,0.00211173249408603,775800,1,0,0,575.903503417969
800775954,800,775,1954,"THI",0,5,82,44594,45,0,74,22099,1882,0.00289461365900934,"MYA",0,77403,19,0,529,19173,1007,0.00213975342921913,775800,1,0,0,575.903503417969
800775955,800,775,1955,"THI",0,5,84,40958,45,0,46,22762,1908,0.00280653056688607,"MYA",0,70300,25,0,509,19561,1021,0.00210661604069173,775800,1,0,0,575.903503417969
800775959,800,775,1959,"THI",0,5,89,67322,99,0,46,25619,1986,0.00325508019886911,"MYA",0,85852,67,0,1172,21289,1124,0.00246642204001546,775800,1,0,0,575.903503417969
800775975,800,775,1975,"THI",0,5,150,512193,227,236,21913,41869,4178,0.00469917012378573,"MYA",0,138049,209,0,6264,30170,3027,0.00335790030658245,775800,1,0,0,575.903503417969
800775977,800,775,1977,"THI",0,5,152,637255,230,300,25409,44039,3519,0.00464608520269394,"MYA",0,170974,208,0,6713,31512,4010,0.00354400486685336,775800,1,0,0,575.903503417969
800775980,800,775,1980,"THI",0,5,156,1096779,234,450,26204,46718,5189,0.00494184531271458,"MYA",0,202000,179,0,7174,33637,4556,0.00335674011148512,775800,1,0,0,575.903503417969
800775982,800,775,1982,"THI",0,5,159,1542992,250,312,28748,48709,5682,0.00512446230277419,"MYA",0,210000,210,0,7658,35910,5052,0.00360124954022467,775800,1,0,0,575.903503417969
800775983,800,775,1983,"THI",0,5,160,1652304,233,340,29835,49680,6203,0.00510347681120038,"MYA",0,234000,179,0,7888,36747,3884,0.00321259954944253,775800,1,0,0,575.903503417969
800775984,800,775,1984,"THI",0,5,161,1750223,235,381,31103,50637,6824,0.00515339057892561,"MYA",0,245000,181,0,8477,37614,5538,0.00343920919112861,775800,1,0,0,575.903503417969
800775985,800,775,1985,"THI",0,5,161,1520000,235,447,35045,51580,7453,0.00524624763056636,"MYA",0,228253,186,0,8757,38541,5764,0.00348730222322047,775800,1,0,0,575.903503417969
800775987,800,775,1987,"THI",0,5,161,1740000,256,534,37751,53427,7476,0.00531545747071505,"MYA",0,291600,186,0,8257,39073,5871,0.0034037611912936,775800,1,0,0,575.903503417969
